2598, 22, 11, 21, 0
2599, 28, 2, 1, 23
2600, 15, 1, 11, 16
2601, 5, 3, 29, 13
2602, 17, 0, 25, 15
2603, 28, 3, 17, 9
2604, 1, 10, 0, 14
2605, 29, 9, 6, 19
2606, 20, 6, 26, 4
2607, 1, 4, 21, 12
2608, 12, 1, 19, 19
2609, 19, 14, 16, 9
2610, 27, 5, 11, 1
2611, 26, 7, 6, 2
2612, 18, 7, 30, 12
2613, 20, 13, 1, 4
2614, 14, 1, 22, 19
2615, 9, 3, 11, 25
2616, 13, 3, 5, 5
2617, 24, 6, 12, 0
2618, 1, 7, 19, 4
2619, 8, 0, 11, 11
2620, 28, 14, 28, 22
2621, 17, 2, 1, 8
2622, 28, 9, 17, 16
2623, 22, 5, 13, 24
2624, 19, 10, 13, 1
2625, 20, 8, 16, 16
2626, 10, 1, 8, 20
2627, 24, 14, 8, 20
2628, 9, 9, 17, 3
2629, 1, 10, 30, 20
2630, 18, 0, 26, 1
2631, 6, 0, 3, 13
2632, 6, 13, 10, 9
2633, 13, 10, 16, 15
2634, 21, 15, 15, 25
2635, 9, 3, 2, 2
2636, 22, 12, 19, 18
2637, 11, 7, 24, 20
2638, 27, 15, 19, 5
2639, 5, 0, 8, 7
2640, 6, 2, 8, 11
2641, 17, 7, 24, 25
2642, 21, 6, 27, 18
2643, 12, 4, 7, 5
2644, 5, 13, 15, 2
2645, 6, 5, 10, 21
2646, 11, 5, 30, 12
2647, 4, 5, 13, 21
2648, 0, 12, 26, 3
2649, 0, 13, 5, 2
2650, 18, 2, 20, 6
2651, 21, 0, 14, 14
2652, 27, 5, 1, 18
2653, 21, 2, 28, 14
2654, 5, 5, 30, 8
2655, 6, 15, 14, 2
2656, 27, 8, 21, 4
2657, 1, 3, 11, 11
2658, 2, 15, 6, 20
2659, 0, 14, 3, 17
2660, 21, 8, 6, 14
2661, 7, 0, 26, 15
2662, 19, 11, 23, 25
2663, 6, 13, 18, 8
2664, 3, 14, 6, 4
2665, 4, 13, 1, 0
2666, 4, 10, 19, 24
2667, 21, 7, 0, 23
2668, 19, 9, 7, 15
2669, 30, 12, 22, 3
2670, 16, 2, 0, 7
2671, 25, 5, 27, 2
2672, 7, 4, 18, 12
2673, 6, 1, 17, 24
2674, 29, 14, 20, 15
2675, 24, 0, 2, 15
2676, 7, 2, 4, 10
2677, 24, 11, 7, 10
2678, 11, 6, 12, 22
2679, 8, 3, 4, 18
2680, 1, 0, 17, 2
2681, 18, 4, 30, 7
2682, 12, 9, 15, 4
2683, 0, 14, 5, 7
2684, 7, 14, 10, 16
2685, 17, 3, 20, 8
2686, 24, 1, 16, 24
2687, 13, 5, 11, 19
2688, 18, 8, 0, 10
2689, 30, 4, 6, 11
2690, 28, 10, 24, 18
2691, 7, 4, 22, 25
2692, 18, 15, 18, 17
2693, 22, 12, 23, 14
2694, 24, 3, 0, 24
2695, 26, 15, 22, 16
2696, 2, 13, 30, 19
2697, 8, 0, 4, 6
2698, 28, 1, 22, 25
2699, 14, 12, 12, 5
2700, 9, 13, 12, 7
2701, 29, 8, 23, 1
2702, 9, 2, 29, 3
2703, 9, 13, 27, 23
2704, 18, 6, 25, 1
2705, 9, 8, 28, 15
2706, 12, 0, 29, 17
2707, 11, 10, 26, 4
2708, 5, 8, 27, 16
2709, 3, 5, 30, 12
2710, 8, 7, 13, 13
2711, 12, 7, 16, 13
2712, 3, 13, 10, 22
2713, 2, 2, 18, 2
2714, 16, 4, 5, 3
2715, 10, 14, 2, 13
2716, 3, 7, 25, 7
2717, 24, 3, 9, 23
2718, 22, 1, 21, 20
2719, 21, 14, 9, 3
2720, 13, 7, 4, 8
2721, 16, 1, 2, 25
2722, 30, 4, 19, 24
2723, 21, 14, 26, 13
2724, 4, 13, 11, 13
2725, 13, 4, 4, 21
2726, 6, 7, 24, 24
2727, 14, 7, 30, 15
2728, 11, 6, 19, 16
2729, 20, 12, 10, 14
2730, 11, 11, 5, 2
2731, 0, 4, 17, 4
2732, 17, 0, 19, 5
2733, 18, 15, 0, 12
2734, 5, 5, 14, 8
2735, 20, 14, 8, 3
2736, 17, 13, 28, 23
2737, 21, 13, 30, 19
2738, 3, 6, 3, 8
2739, 12, 0, 10, 6
2740, 21, 13, 0, 20
2741, 0, 15, 20, 15
2742, 3, 0, 27, 11
2743, 22, 8, 11, 17
2744, 19, 7, 1, 3
2745, 12, 8, 17, 15
2746, 13, 8, 30, 13
2747, 9, 1, 22, 9
2748, 9, 5, 6, 23
2749, 3, 13, 7, 8
2750, 0, 2, 11, 7
2751, 7, 5, 17, 10
2752, 11, 10, 7, 10
2753, 4, 13, 22, 16
2754, 15, 3, 28, 4
2755, 4, 6, 29, 22
2756, 30, 13, 6, 23
2757, 2, 0, 6, 7
2758, 21, 5, 22, 7
2759, 22, 0, 11, 1
2760, 6, 2, 12, 19
2761, 17, 7, 16, 22
2762, 28, 9, 30, 7
2763, 5, 15, 18, 5
2764, 4, 3, 21, 14
2765, 26, 6, 28, 19
2766, 14, 7, 15, 8
2767, 10, 3, 6, 18
2768, 1, 15, 26, 20
2769, 25, 14, 30, 21
2770, 30, 10, 16, 22
2771, 30, 3, 12, 17
2772, 15, 15, 14, 6
2773, 14, 3, 18, 10
2774, 27, 5, 29, 1
2775, 5, 2, 28, 15
2776, 28, 14, 12, 17
2777, 29, 6, 18, 1
2778, 4, 0, 11, 7
2779, 10, 0, 14, 21
2780, 1, 3, 22, 6
2781, 22, 13, 3, 3
2782, 12, 1, 8, 4
2783, 22, 0, 27, 10
2784, 25, 1, 7, 19
2785, 14, 3, 27, 1
2786, 30, 9, 23, 17
2787, 5, 13, 2, 2
2788, 12, 15, 30, 17
2789, 5, 12, 14, 0
2790, 8, 14, 6, 22
2791, 20, 11, 3, 23
2792, 8, 5, 13, 5
2793, 18, 7, 9, 7
2794, 15, 12, 7, 15
2795, 27, 12, 11, 7
2796, 27, 6, 10, 16
2797, 13, 12, 14, 13
2798, 25, 5, 27, 1
2799, 19, 0, 30, 25
2800, 30, 5, 29, 12
2801, 6, 4, 8, 12
2802, 21, 13, 29, 5
2803, 22, 13, 0, 5
2804, 0, 14, 11, 16
2805, 24, 6, 29, 4
2806, 8, 11, 24, 19
2807, 22, 7, 14, 23
2808, 29, 5, 16, 11
2809, 5, 11, 30, 8
2810, 8, 4, 17, 8
2811, 2, 0, 27, 21
2812, 21, 13, 17, 15
2813, 13, 4, 6, 21
2814, 25, 8, 12, 18
2815, 22, 0, 18, 11
2816, 0, 13, 12, 8
2817, 11, 15, 26, 23
2818, 13, 2, 26, 9
2819, 5, 4, 10, 1
2820, 25, 6, 14, 4
2821, 3, 13, 8, 7
2822, 29, 15, 20, 13
2823, 24, 7, 14, 8
2824, 1, 3, 21, 18
2825, 16, 11, 13, 7
2826, 4, 14, 23, 11
2827, 3, 12, 12, 5
2828, 12, 10, 29, 6
2829, 0, 4, 23, 10
2830, 26, 14, 16, 5
2831, 28, 0, 22, 25
2832, 7, 2, 8, 9
2833, 7, 0, 26, 6
2834, 23, 8, 4, 23
2835, 20, 9, 22, 17
2836, 30, 2, 24, 2
2837, 19, 15, 20, 16
2838, 26, 12, 18, 22
2839, 14, 1, 10, 21
2840, 26, 3, 29, 15
2841, 18, 8, 17, 5
2842, 20, 11, 22, 25
2843, 1, 2, 6, 21
2844, 29, 5, 22, 5
2845, 27, 7, 6, 23
2846, 5, 12, 21, 21
2847, 28, 9, 6, 9
2848, 3, 14, 15, 6
2849, 25, 9, 24, 7
2850, 13, 1, 10, 2
2851, 17, 2, 14, 15
2852, 8, 2, 9, 20
2853, 30, 6, 5, 20
2854, 27, 6, 10, 15
2855, 0, 7, 4, 17
2856, 25, 10, 23, 0
2857, 16, 15, 19, 17
2858, 12, 0, 14, 22
2859, 6, 8, 25, 14
2860, 28, 15, 25, 16
2861, 18, 6, 25, 9
2862, 17, 6, 7, 15
2863, 6, 5, 30, 9
2864, 10, 9, 16, 6
2865, 8, 5, 6, 3
2866, 0, 13, 10, 12
2867, 29, 15, 23, 9
2868, 3, 1, 19, 5
2869, 25, 6, 20, 22
2870, 24, 8, 23, 22
2871, 7, 9, 17, 6
2872, 20, 12, 26, 18
2873, 24, 14, 29, 7
2874, 29, 3, 4, 1
2875, 26, 1, 1, 22
2876, 9, 2, 2, 21
2877, 4, 11, 21, 22
2878, 30, 7, 14, 2
2879, 24, 5, 13, 10
2880, 7, 8, 2, 15
2881, 9, 4, 22, 19
2882, 2, 6, 15, 15
2883, 9, 0, 26, 4
2884, 15, 15, 8, 23
2885, 0, 4, 30, 6
2886, 25, 1, 15, 17
2887, 20, 14, 20, 18
2888, 30, 8, 0, 2
2889, 26, 3, 14, 3
2890, 14, 4, 19, 21
2891, 10, 14, 28, 9
2892, 14, 3, 10, 10
2893, 10, 9, 12, 22
2894, 5, 3, 19, 9
2895, 17, 8, 9, 16
2896, 14, 6, 8, 7
2897, 13, 1, 24, 15
2898, 16, 3, 20, 12
2899, 29, 14, 27, 19
2900, 24, 12, 30, 13
2901, 14, 2, 20, 14
2902, 11, 15, 24, 4
2903, 7, 3, 1, 12
2904, 12, 11, 29, 8
2905, 13, 13, 25, 18
2906, 15, 0, 19, 15
2907, 30, 3, 13, 13
2908, 9, 10, 22, 20
2909, 10, 15, 7, 24
2910, 0, 11, 19, 22
2911, 30, 2, 25, 20
2912, 7, 12, 24, 12
2913, 17, 3, 20, 18
2914, 4, 7, 24, 22
2915, 16, 14, 8, 7
2916, 9, 1, 30, 7
2917, 3, 3, 26, 7
2918, 4, 3, 19, 12
2919, 1, 7, 26, 14
2920, 2, 5, 11, 11
2921, 16, 7, 24, 17
2922, 11, 13, 14, 23
2923, 10, 2, 7, 0
2924, 8, 10, 10, 25
2925, 5, 12, 20, 18
2926, 21, 13, 14, 9
2927, 5, 1, 30, 15
2928, 12, 13, 7, 21
2929, 7, 13, 17, 5
2930, 12, 3, 20, 11
2931, 3, 7, 15, 24
2932, 23, 7, 10, 3
2933, 22, 10, 7, 8
2934, 13, 12, 12, 16
2935, 12, 10, 27, 7
2936, 28, 2, 20, 13
2937, 2, 6, 0, 17
2938, 21, 11, 15, 5
2939, 19, 3, 3, 11
2940, 4, 0, 29, 1
2941, 9, 2, 16, 5
2942, 5, 13, 18, 0
2943, 15, 12, 0, 21
2944, 17, 15, 1, 24
2945, 2, 3, 17, 16
2946, 8, 7, 11, 9
2947, 10, 13, 1, 10
2948, 20, 2, 29, 15
2949, 27, 7, 24, 6
2950, 17, 15, 8, 18
2951, 8, 11, 4, 2
2952, 8, 12, 24, 6
2953, 5, 5, 25, 15
2954, 1, 10, 22, 5
2955, 30, 5, 1, 23
2956, 13, 14, 14, 4
2957, 4, 9, 15, 10
2958, 1, 14, 13, 7
2959, 20, 4, 3, 11
2960, 16, 11, 0, 15
2961, 17, 14, 15, 24
2962, 29, 15, 29, 4
2963, 19, 15, 5, 18
2964, 5, 4, 0, 2
2965, 1, 1, 15, 25
2966, 19, 0, 17, 25
2967, 3, 5, 3, 5
2968, 10, 2, 26, 5
2969, 0, 8, 20, 16
2970, 25, 10, 22, 3
2971, 0, 11, 21, 19
2972, 23, 15, 26, 20
2973, 13, 14, 14, 21
2974, 2, 9, 26, 16
2975, 22, 10, 23, 1
2976, 25, 0, 18, 23
2977, 3, 6, 22, 25
2978, 4, 9, 17, 1
2979, 16, 5, 14, 9
2980, 0, 2, 8, 0
2981, 27, 6, 20, 23
2982, 20, 14, 26, 4
2983, 14, 9, 12, 22
2984, 16, 6, 10, 16
2985, 8, 3, 27, 19
2986, 23, 12, 1, 22
2987, 6, 2, 1, 22
2988, 8, 14, 2, 0
2989, 24, 9, 11, 20
2990, 2, 6, 14, 6
2991, 11, 8, 5, 3
2992, 3, 9, 13, 8
2993, 19, 6, 18, 12
2994, 21, 14, 15, 16
2995, 23, 11, 21, 20
2996, 26, 5, 8, 25
2997, 25, 2, 20, 0
2998, 22, 8, 19, 14
2999, 1, 14, 27, 2
3000, 26, 11, 29, 8
3001, 5, 8, 2, 9
3002, 23, 12, 3, 16
3003, 17, 0, 24, 25
3004, 8, 2, 16, 20
3005, 9, 15, 19, 23
3006, 1, 0, 16, 23
3007, 18, 14, 8, 19
3008, 7, 12, 14, 25
3009, 24, 9, 16, 16
3010, 29, 14, 20, 11
3011, 27, 8, 24, 22
3012, 1, 4, 4, 12
3013, 19, 3, 15, 2
3014, 24, 1, 20, 18
3015, 24, 1, 21, 1
3016, 29, 8, 18, 22
3017, 27, 2, 28, 2
3018, 3, 11, 7, 6
3019, 12, 7, 0, 7
3020, 11, 10, 4, 18
3021, 23, 8, 30, 21
3022, 3, 6, 14, 23
3023, 15, 2, 9, 19
3024, 13, 0, 20, 18
3025, 5, 2, 4, 6
3026, 2, 14, 20, 21
3027, 10, 5, 4, 6
3028, 17, 5, 15, 21
3029, 0, 8, 21, 23
3030, 15, 4, 22, 2
3031, 24, 5, 14, 13
3032, 19, 6, 30, 23
3033, 6, 13, 19, 7
3034, 28, 1, 20, 4
3035, 26, 6, 22, 19
3036, 8, 8, 25, 19
3037, 29, 2, 7, 10
3038, 9, 7, 13, 6
3039, 8, 1, 5, 12
3040, 26, 8, 19, 8
3041, 10, 3, 30, 22
3042, 25, 13, 21, 24
3043, 17, 5, 17, 11
3044, 4, 8, 30, 20
3045, 1, 7, 25, 14
3046, 10, 14, 17, 25
3047, 7, 8, 9, 16
3048, 26, 8, 3, 17
3049, 5, 10, 6, 24
3050, 20, 2, 7, 13
3051, 17, 2, 10, 5
3052, 25, 5, 6, 16
3053, 10, 2, 24, 13
3054, 3, 15, 19, 17
3055, 25, 5, 8, 3
3056, 30, 10, 4, 25
3057, 10, 9, 24, 1
3058, 22, 13, 20, 20
3059, 17, 11, 19, 7
3060, 11, 10, 9, 25
3061, 21, 13, 11, 17
3062, 29, 8, 7, 21
3063, 6, 14, 13, 14
3064, 7, 2, 17, 23
3065, 26, 0, 19, 11
3066, 1, 6, 21, 11
3067, 0, 3, 11, 21
3068, 10, 12, 14, 5
3069, 25, 3, 27, 3
3070, 0, 2, 4, 2
3071, 21, 9, 18, 11
3072, 6, 13, 6, 24
3073, 12, 7, 8, 22
3074, 4, 3, 14, 15
3075, 7, 8, 21, 7
3076, 9, 14, 24, 1
3077, 7, 3, 0, 2
3078, 9, 4, 8, 7
3079, 4, 6, 26, 22
3080, 2, 12, 5, 0
3081, 2, 14, 0, 2
3082, 14, 11, 26, 19
3083, 21, 4, 24, 20
3084, 18, 13, 5, 21
3085, 20, 2, 2, 10
3086, 26, 13, 7, 21
3087, 21, 15, 27, 13
3088, 22, 4, 23, 20
3089, 15, 3, 16, 4
3090, 13, 4, 12, 14
3091, 0, 0, 16, 12
3092, 0, 14, 16, 1
3093, 26, 15, 18, 2
3094, 8, 0, 29, 13
3095, 0, 4, 27, 13
3096, 0, 6, 19, 14
3097, 20, 2, 12, 17
3098, 9, 8, 14, 13
3099, 15, 5, 7, 12
3100, 2, 0, 17, 10
3101, 22, 2, 16, 25
3102, 1, 4, 13, 18
3103, 21, 0, 13, 15
3104, 4, 6, 14, 22
3105, 10, 8, 15, 11
3106, 12, 11, 15, 0
3107, 29, 7, 14, 20
3108, 19, 7, 3, 10
3109, 14, 2, 29, 9
3110, 0, 4, 2, 12
3111, 13, 4, 15, 0
3112, 6, 12, 27, 6
3113, 26, 10, 18, 2
3114, 5, 8, 16, 8
3115, 27, 12, 1, 23
3116, 20, 0, 1, 17
3117, 4, 15, 10, 18
3118, 22, 10, 6, 6
3119, 17, 3, 13, 22
3120, 13, 9, 8, 15
3121, 8, 8, 29, 11
3122, 19, 2, 8, 7
3123, 24, 15, 7, 9
3124, 19, 0, 14, 5
3125, 17, 14, 4, 11
3126, 26, 10, 17, 3
3127, 14, 2, 14, 18
3128, 21, 5, 22, 4
3129, 10, 15, 9, 25
3130, 13, 6, 14, 2
3131, 1, 14, 23, 24
3132, 24, 1, 6, 5
3133, 1, 1, 6, 4
3134, 0, 10, 22, 20
3135, 8, 2, 10, 10
3136, 18, 10, 9, 21
3137, 14, 0, 21, 14
3138, 23, 4, 18, 0
3139, 5, 4, 0, 3
3140, 24, 7, 10, 2
3141, 24, 8, 24, 21
3142, 8, 9, 27, 22
3143, 27, 11, 24, 14
3144, 10, 6, 2, 23
3145, 5, 10, 17, 5
3146, 20, 2, 30, 2
3147, 27, 12, 13, 12
3148, 7, 9, 8, 17
3149, 23, 10, 17, 12
3150, 15, 9, 11, 5
3151, 16, 12, 3, 14
3152, 8, 10, 28, 0
3153, 30, 1, 18, 23
3154, 13, 13, 29, 6
3155, 23, 7, 0, 17
3156, 12, 10, 4, 2
3157, 0, 13, 10, 17
3158, 17, 10, 18, 14
3159, 13, 7, 16, 15
3160, 4, 4, 1, 7
3161, 2, 9, 9, 20
3162, 12, 11, 28, 21
3163, 19, 3, 29, 16
3164, 2, 4, 7, 5
3165, 13, 2, 6, 13
3166, 8, 13, 23, 11
3167, 19, 15, 9, 6
3168, 8, 5, 10, 9
3169, 17, 9, 22, 12
3170, 26, 1, 22, 10
3171, 11, 3, 11, 9
3172, 12, 2, 4, 12
3173, 14, 10, 13, 25
3174, 5, 1, 26, 7
3175, 30, 10, 15, 0
3176, 12, 14, 30, 22
3177, 27, 3, 27, 20
3178, 14, 9, 21, 7
3179, 22, 0, 4, 16
3180, 22, 0, 6, 23
3181, 13, 9, 29, 1
3182, 13, 5, 30, 15
3183, 28, 13, 0, 17
3184, 13, 9, 4, 23
3185, 2, 1, 11, 9
3186, 13, 13, 9, 8
3187, 27, 1, 29, 10
3188, 2, 12, 16, 4
3189, 5, 13, 5, 17
3190, 25, 14, 30, 20
3191, 10, 0, 17, 2
3192, 13, 14, 10, 11
3193, 16, 14, 7, 24
3194, 5, 4, 26, 20
3195, 21, 0, 21, 19
3196, 25, 1, 11, 20
3197, 27, 12, 19, 1
3198, 2, 6, 25, 21
3199, 20, 9, 21, 2
3200, 11, 0, 24, 3
3201, 18, 4, 12, 12
3202, 9, 15, 20, 4
3203, 30, 8, 13, 19
3204, 20, 1, 30, 14
3205, 25, 1, 25, 24
3206, 4, 13, 28, 12
3207, 17, 9, 15, 17
3208, 16, 10, 14, 21
3209, 5, 6, 18, 25
3210, 10, 13, 26, 5
3211, 1, 14, 0, 6
3212, 28, 10, 21, 6
3213, 1, 3, 3, 11
3214, 11, 14, 29, 16
3215, 24, 2, 16, 18
3216, 30, 6, 28, 15
3217, 3, 8, 28, 6
3218, 0, 13, 11, 22
3219, 3, 14, 9, 16
3220, 19, 8, 3, 21
3221, 16, 5, 0, 13
3222, 14, 6, 10, 10
3223, 6, 8, 4, 21
3224, 14, 12, 30, 22
3225, 26, 6, 7, 9
3226, 17, 2, 30, 15
3227, 21, 7, 0, 4
3228, 13, 0, 12, 24
3229, 17, 10, 26, 17
3230, 14, 14, 15, 17
3231, 3, 14, 5, 20
3232, 2, 10, 3, 1
3233, 7, 12, 20, 5
3234, 14, 9, 25, 25
3235, 30, 5, 21, 19
3236, 22, 2, 27, 1
3237, 28, 3, 22, 14
3238, 5, 7, 21, 10
3239, 15, 0, 19, 8
3240, 12, 11, 5, 22
3241, 17, 13, 2, 14
3242, 1, 10, 0, 16
3243, 6, 0, 5, 19
3244, 24, 13, 26, 16
3245, 20, 1, 24, 12
3246, 1, 13, 3, 10
3247, 11, 4, 16, 16
3248, 10, 15, 27, 8
3249, 29, 6, 13, 23
3250, 19, 2, 2, 12
3251, 3, 7, 6, 13
3252, 9, 11, 0, 1
3253, 22, 6, 30, 0
3254, 22, 10, 20, 4
3255, 23, 3, 13, 15
3256, 1, 3, 29, 0
3257, 12, 13, 22, 16
3258, 21, 10, 24, 6
3259, 9, 13, 16, 16
3260, 1, 8, 13, 2
3261, 4, 0, 2, 5
3262, 6, 12, 18, 4
3263, 30, 9, 24, 16
3264, 29, 2, 10, 5
3265, 11, 9, 14, 0
3266, 1, 15, 14, 3
3267, 18, 7, 10, 9
3268, 7, 4, 12, 17
3269, 7, 5, 30, 1
3270, 28, 5, 7, 15
3271, 7, 12, 24, 9
3272, 19, 1, 6, 4
3273, 29, 14, 10, 7
3274, 12, 5, 9, 16
3275, 5, 0, 20, 9
3276, 11, 9, 12, 18
3277, 25, 10, 6, 12
3278, 13, 7, 8, 4
3279, 21, 13, 7, 8
3280, 11, 6, 27, 0
3281, 13, 6, 20, 3
3282, 10, 7, 18, 2
3283, 10, 3, 18, 16
3284, 2, 14, 8, 11
3285, 30, 9, 8, 1
3286, 20, 1, 10, 15
3287, 23, 11, 15, 3
3288, 20, 0, 20, 11
3289, 12, 2, 0, 6
3290, 12, 11, 2, 9
3291, 17, 8, 1, 1
3292, 24, 7, 25, 1
3293, 12, 7, 16, 8
3294, 0, 12, 17, 21
3295, 29, 0, 11, 22
3296, 30, 7, 30, 15
3297, 22, 5, 24, 14
3298, 10, 13, 1, 10
3299, 18, 14, 8, 0
3300, 4, 2, 19, 3
3301, 9, 15, 17, 2
3302, 12, 10, 30, 16
3303, 24, 12, 24, 1
3304, 30, 9, 18, 0
3305, 0, 10, 8, 6
3306, 21, 10, 4, 24
3307, 24, 6, 13, 18
3308, 11, 10, 15, 5
3309, 5, 4, 15, 3
3310, 8, 14, 1, 21
3311, 29, 3, 29, 24
3312, 6, 7, 21, 7
3313, 17, 6, 10, 9
3314, 27, 7, 1, 0
3315, 21, 13, 29, 23
3316, 19, 11, 30, 19
3317, 11, 13, 19, 2
3318, 11, 10, 7, 14
3319, 20, 5, 28, 15
3320, 14, 2, 10, 5
3321, 20, 11, 17, 14
3322, 27, 2, 6, 0
3323, 0, 4, 25, 8
3324, 22, 4, 9, 19
3325, 4, 6, 6, 25
3326, 3, 0, 14, 20
3327, 23, 12, 27, 17
3328, 22, 14, 16, 14
3329, 30, 11, 15, 23
3330, 19, 8, 11, 12
3331, 13, 7, 14, 0
3332, 2, 12, 1, 0
3333, 12, 8, 11, 18
3334, 15, 1, 3, 22
3335, 2, 4, 4, 3
3336, 4, 8, 7, 22
3337, 3, 14, 0, 4
3338, 7, 13, 0, 5
3339, 18, 0, 25, 25
3340, 20, 8, 15, 22
3341, 30, 5, 21, 23
3342, 11, 13, 14, 7
3343, 8, 4, 0, 6
3344, 6, 14, 13, 8
3345, 5, 12, 7, 2
3346, 15, 3, 24, 13
3347, 7, 15, 16, 16
3348, 28, 1, 6, 22
3349, 22, 13, 10, 19
3350, 11, 15, 26, 23
3351, 14, 3, 21, 22
3352, 10, 2, 18, 3
3353, 24, 8, 16, 6
3354, 4, 12, 12, 13
3355, 6, 3, 26, 9
3356, 5, 9, 21, 13
3357, 26, 7, 28, 6
3358, 10, 6, 20, 20
3359, 28, 13, 29, 19
3360, 12, 6, 26, 4
3361, 1, 10, 17, 3
3362, 7, 5, 0, 0
3363, 11, 12, 15, 22
3364, 1, 8, 15, 25
3365, 2, 6, 17, 16
3366, 13, 6, 0, 19
3367, 8, 0, 3, 9
3368, 3, 14, 0, 11
3369, 9, 5, 3, 6
3370, 20, 0, 13, 11
3371, 16, 11, 21, 19
3372, 6, 8, 29, 25
3373, 24, 13, 24, 8
3374, 12, 14, 29, 16
3375, 9, 3, 24, 4
3376, 20, 7, 11, 1
3377, 14, 3, 14, 0
3378, 20, 11, 26, 21
3379, 20, 5, 11, 3
3380, 10, 10, 13, 24
3381, 8, 12, 7, 1
3382, 30, 13, 15, 11
3383, 15, 7, 7, 7
3384, 26, 10, 21, 13
3385, 3, 14, 27, 0
3386, 23, 0, 2, 2
3387, 12, 1, 11, 13
3388, 23, 0, 11, 4
3389, 18, 0, 7, 7
3390, 17, 2, 27, 22
3391, 7, 6, 2, 21
3392, 17, 14, 7, 18
3393, 14, 2, 26, 22
3394, 9, 0, 8, 12
3395, 13, 1, 30, 12
3396, 1, 8, 8, 4
3397, 14, 4, 24, 21
3398, 15, 10, 13, 24
3399, 26, 1, 23, 20
3400, 25, 8, 23, 20
3401, 4, 3, 19, 15
3402, 12, 4, 24, 24
3403, 24, 14, 28, 10
3404, 7, 8, 9, 25
3405, 5, 8, 19, 23
3406, 3, 13, 0, 18
3407, 10, 5, 28, 18
3408, 7, 1, 20, 2
3409, 18, 3, 9, 7
3410, 2, 14, 25, 3
3411, 23, 11, 29, 19
3412, 12, 9, 27, 20
3413, 14, 3, 6, 20
3414, 26, 8, 17, 23
3415, 12, 0, 26, 1
3416, 20, 6, 9, 8
3417, 6, 13, 11, 22
3418, 20, 13, 26, 21
3419, 21, 3, 10, 8
3420, 30, 9, 16, 19
3421, 4, 8, 0, 23
3422, 21, 11, 17, 22
3423, 20, 9, 19, 23
3424, 9, 13, 2, 6
3425, 17, 12, 23, 20
3426, 7, 11, 14, 2
3427, 18, 14, 27, 1
3428, 8, 11, 21, 13
3429, 18, 4, 2, 24
3430, 22, 14, 28, 6
3431, 12, 15, 1, 17
3432, 26, 10, 0, 18
3433, 13, 12, 26, 20
3434, 0, 5, 11, 1
3435, 8, 13, 30, 25
3436, 1, 14, 16, 5
3437, 15, 13, 9, 8
3438, 24, 5, 9, 8
3439, 9, 14, 30, 18
3440, 27, 7, 22, 25
3441, 29, 12, 10, 16
3442, 3, 0, 30, 6
3443, 12, 5, 28, 21
3444, 23, 8, 27, 18
3445, 7, 6, 30, 25
3446, 18, 9, 23, 1
3447, 21, 15, 5, 2
3448, 19, 7, 26, 15
3449, 16, 10, 17, 3
3450, 22, 9, 5, 7
3451, 29, 12, 10, 2
3452, 0, 12, 0, 1
3453, 13, 1, 14, 0
3454, 26, 15, 14, 10
3455, 11, 14, 29, 7
3456, 30, 9, 24, 15
3457, 12, 2, 2, 14
3458, 8, 10, 12, 4
3459, 7, 14, 5, 10
3460, 1, 10, 25, 24
3461, 5, 2, 0, 14
3462, 25, 8, 16, 11
3463, 25, 5, 16, 2
3464, 18, 11, 30, 17
3465, 7, 15, 13, 23
3466, 23, 14, 0, 6
3467, 14, 2, 28, 10
3468, 20, 10, 24, 15
3469, 17, 4, 19, 3
3470, 10, 15, 30, 0
3471, 11, 11, 28, 4
3472, 17, 14, 4, 0
3473, 13, 5, 14, 21
3474, 25, 1, 8, 13
3475, 8, 13, 29, 14
3476, 15, 0, 30, 2
3477, 14, 13, 8, 19
3478, 29, 7, 13, 19
3479, 10, 1, 3, 0
3480, 28, 3, 20, 17
3481, 20, 14, 27, 0
3482, 14, 15, 4, 16
3483, 23, 1, 4, 23
3484, 22, 7, 6, 17
3485, 25, 3, 1, 19
3486, 26, 13, 25, 11
3487, 30, 3, 26, 3
3488, 3, 2, 16, 13
3489, 28, 7, 16, 14
3490, 29, 12, 1, 10
3491, 16, 1, 11, 12
3492, 1, 0, 11, 20
3493, 19, 3, 19, 18
3494, 28, 3, 17, 14
3495, 6, 0, 6, 21
3496, 21, 5, 18, 12
3497, 29, 9, 23, 1
3498, 19, 11, 0, 2
3499, 5, 1, 2, 24
3500, 4, 9, 12, 15
3501, 7, 14, 30, 25
3502, 22, 1, 13, 19
3503, 10, 14, 29, 13
3504, 26, 10, 16, 7
3505, 22, 14, 4, 17
3506, 25, 7, 1, 11
3507, 26, 13, 12, 9
3508, 13, 4, 29, 25
3509, 14, 4, 30, 12
3510, 23, 12, 14, 22
3511, 10, 12, 7, 22
3512, 7, 13, 10, 3
3513, 27, 3, 6, 4
3514, 4, 14, 5, 9
3515, 23, 3, 17, 21
3516, 23, 3, 16, 23
3517, 20, 9, 28, 1
3518, 1, 15, 1, 22
3519, 26, 9, 10, 0
3520, 0, 0, 3, 25
3521, 24, 13, 25, 7
3522, 29, 3, 22, 6
3523, 6, 1, 21, 14
3524, 28, 8, 29, 17
3525, 4, 11, 18, 21
3526, 27, 6, 14, 8
3527, 11, 4, 7, 15
3528, 7, 13, 22, 3
3529, 13, 4, 25, 17
3530, 27, 10, 18, 2
